,ep_reward,ep_reward,peak_demand,peak_demand,avg_demand,avg_demand,peak_to_avg,peak_to_avg,load_variability,load_variability,price_volatility,price_volatility,revenue,revenue
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Model,,,,,,,,,,,,,,
Baseline Model,0.972240721782865,0.21123568260907127,0.5919604319174939,0.051823193093618054,0.48942554525990967,0.031107009727450553,1.2082934159868197,0.05507528830687675,0.14760944025089917,0.03760634144172148,0.2395870762792389,0.05194726787906701,13.048735238026357,2.5296682398428123
High Gamma Model,0.9756725719630193,0.2075589833273191,0.5868931532702102,0.04629374428557493,0.48616466975049283,0.0317890813573561,1.2067071666901816,0.050489783903785966,0.15315587082716633,0.03668011490617114,0.215030271697545,0.04746701527987311,13.2312891838697,2.5529567966700277
Long Exploration Model,-0.0038076031315279883,0.11395611346624505,0.709804601172937,0.07133944202482513,0.573165408794375,0.045027108138649394,1.2363854095028488,0.05741467744394806,0.19598955590650088,0.04431252868022963,0.0,0.0,8.072574211462177,1.5275076589299472
Low LR Model,0.9396500840083832,0.2090166763052194,0.6040485434052453,0.04718551861126784,0.4916656696169709,0.03182777020281279,1.2289889734727049,0.07036056530249729,0.15999578825753627,0.03921137124818493,0.23203898695871752,0.05404663639085552,12.942548738283289,2.4966104472528667
