timestamp,demand_mw,hour,day_of_week,is_weekend,demand_normalized
2016-02-22 04:00:00+00:00,28368.0,4,0,0,0.4897761836946393
2016-02-22 05:00:00+00:00,30922.0,5,0,0,0.5346800991613482
2016-02-22 06:00:00+00:00,38470.0,6,0,0,0.6673875204388418
2016-02-22 07:00:00+00:00,44582.0,7,0,0,0.7748474778908874
2016-02-22 08:00:00+00:00,46736.0,8,0,0,0.8127186736290593
2016-02-22 09:00:00+00:00,47898.0,9,0,0,0.8331487244404593
2016-02-22 10:00:00+00:00,48232.0,10,0,0,0.8390210454137876
2016-02-22 11:00:00+00:00,48172.0,11,0,0,0.8379661374545071
2016-02-22 12:00:00+00:00,48076.0,12,0,0,0.8362782847196583
2016-02-22 13:00:00+00:00,47120.0,13,0,0,0.8194700845684547
2016-02-22 14:00:00+00:00,46641.0,14,0,0,0.8110484026935316
2016-02-22 15:00:00+00:00,46658.0,15,0,0,0.8113472932819945
2016-02-22 16:00:00+00:00,48678.0,16,0,0,0.8468625279111064
2016-02-22 17:00:00+00:00,51113.0,17,0,0,0.8896742092585755
2016-02-22 18:00:00+00:00,52708.0,18,0,0,0.9177171791761168
2016-02-22 19:00:00+00:00,50824.0,19,0,0,0.8845930692547075
2016-02-22 20:00:00+00:00,48030.0,20,0,0,0.8354695219508764
2016-02-22 21:00:00+00:00,44043.0,21,0,0,0.7653708880566837
2016-02-22 22:00:00+00:00,39830.0,22,0,0,0.6912987675158676
2016-02-22 23:00:00+00:00,35374.0,23,0,0,0.6129542697399651
2016-02-23 00:00:00+00:00,34768.0,0,1,0,0.6022996993512316
2016-02-23 01:00:00+00:00,34202.0,1,1,0,0.5923484009353517
2016-02-23 02:00:00+00:00,32906.0,2,1,0,0.5695623890148918
2016-02-23 03:00:00+00:00,32042.0,3,1,0,0.5543717144012518
2016-02-23 04:00:00+00:00,31388.0,4,1,0,0.5428732176450938
2016-02-23 05:00:00+00:00,33560.0,5,1,0,0.5810608857710499
2016-02-23 06:00:00+00:00,40918.0,6,1,0,0.7104277651774883
2016-02-23 07:00:00+00:00,46571.0,7,1,0,0.8098176767410377
2016-02-23 08:00:00+00:00,47776.0,8,1,0,0.8310037449232555
2016-02-23 09:00:00+00:00,47928.0,9,1,0,0.8336761784200996
2016-02-23 10:00:00+00:00,47342.0,10,1,0,0.8233732440177928
2016-02-23 11:00:00+00:00,47231.0,11,1,0,0.8214216642931238
2016-02-23 12:00:00+00:00,46936.0,12,1,0,0.8162350334933277
2016-02-23 13:00:00+00:00,47968.0,13,1,0,0.8343794503929532
2016-02-23 14:00:00+00:00,47044.0,14,1,0,0.8181338678200327
2016-02-23 15:00:00+00:00,46894.0,15,1,0,0.8154965979218313
2016-02-23 16:00:00+00:00,48642.0,16,1,0,0.8462295831355381
2016-02-23 17:00:00+00:00,50988.0,17,1,0,0.8874764843434078
2016-02-23 18:00:00+00:00,53124.0,18,1,0,0.9250312076937954
2016-02-23 19:00:00+00:00,51894.0,19,1,0,0.9034055945285441
2016-02-23 20:00:00+00:00,49160.0,20,1,0,0.8553369551839936
2016-02-23 21:00:00+00:00,45134.0,21,1,0,0.7845526311162684
2016-02-23 22:00:00+00:00,41018.0,22,1,0,0.7121859451096225
2016-02-23 23:00:00+00:00,37110.0,23,1,0,0.6434762733618159
2016-02-24 00:00:00+00:00,36340.0,0,2,0,0.6299382878843821
2016-02-24 01:00:00+00:00,35165.0,1,2,0,0.6092796736818046
2016-02-24 02:00:00+00:00,33959.0,2,2,0,0.5880760237002655
2016-02-24 03:00:00+00:00,33028.0,3,2,0,0.5717073685320956
2016-02-24 04:00:00+00:00,32478.0,4,2,0,0.5620373789053572
2016-02-24 05:00:00+00:00,34480.0,5,2,0,0.597236141146685
2016-02-24 06:00:00+00:00,42036.0,6,2,0,0.7300842168187492
2016-02-24 07:00:00+00:00,48021.0,7,2,0,0.8353112857569843
2016-02-24 08:00:00+00:00,49296.0,8,2,0,0.8577280798916961
2016-02-24 09:00:00+00:00,49838.0,9,2,0,0.8672574151238638
2016-02-24 10:00:00+00:00,49252.0,10,2,0,0.856954480721557
2016-02-24 11:00:00+00:00,48867.0,11,2,0,0.8501854879828402
2016-02-24 12:00:00+00:00,48534.0,12,2,0,0.8443307488088331
2016-02-24 13:00:00+00:00,48120.0,13,2,0,0.8370518838897972
2016-02-24 14:00:00+00:00,47842.0,14,2,0,0.832164143678464
2016-02-24 15:00:00+00:00,47974.0,15,2,0,0.8344849411888813
2016-02-24 16:00:00+00:00,49906.0,16,2,0,0.8684529774777151
2016-02-24 17:00:00+00:00,52129.0,17,2,0,0.9075373173690595
2016-02-24 18:00:00+00:00,53484.0,18,2,0,0.9313606554494787
2016-02-24 19:00:00+00:00,52432.0,19,2,0,0.9128646025634264
2016-02-24 20:00:00+00:00,49991.0,20,2,0,0.8699474304200292
2016-02-24 21:00:00+00:00,46016.0,21,2,0,0.8000597781176926
2016-02-24 22:00:00+00:00,41793.0,22,2,0,0.725811839583663
2016-02-24 23:00:00+00:00,37664.0,23,2,0,0.6532165901858397
2016-02-25 00:00:00+00:00,36645.0,0,3,0,0.6353007366773915
2016-02-25 01:00:00+00:00,35480.0,1,3,0,0.6148179404680275
2016-02-25 02:00:00+00:00,34450.0,2,3,0,0.5967086871670447
2016-02-25 03:00:00+00:00,33516.0,3,3,0,0.5802872866009108
2016-02-25 04:00:00+00:00,32898.0,4,3,0,0.5694217346203211
2016-02-25 05:00:00+00:00,34718.0,5,3,0,0.6014206093851645
2016-02-25 06:00:00+00:00,41853.0,6,3,0,0.7268667475429436
2016-02-25 07:00:00+00:00,47932.0,7,3,0,0.8337465056173848
2016-02-25 08:00:00+00:00,49370.0,8,3,0,0.8590291330414754
2016-02-25 09:00:00+00:00,49400.0,9,3,0,0.8595565870211157
2016-02-25 10:00:00+00:00,48873.0,10,3,0,0.8502909787787682
2016-02-25 11:00:00+00:00,49114.0,11,3,0,0.8545281924152117
2016-02-25 12:00:00+00:00,49808.0,12,3,0,0.8667299611442235
2016-02-25 13:00:00+00:00,49512.0,13,3,0,0.8615257485451061
2016-02-25 14:00:00+00:00,49446.0,14,3,0,0.8603653497898975
2016-02-25 15:00:00+00:00,49416.0,15,3,0,0.8598378958102573
2016-02-25 16:00:00+00:00,51156.0,16,3,0,0.8904302266293933
2016-02-25 17:00:00+00:00,53352.0,17,3,0,0.9290398579390615
2016-02-25 18:00:00+00:00,53756.0,18,3,0,0.9361429048648838
2016-02-25 19:00:00+00:00,52536.0,19,3,0,0.914693109692846
2016-02-25 20:00:00+00:00,50791.0,20,3,0,0.8840128698771033
2016-02-25 21:00:00+00:00,48408.0,21,3,0,0.842115442094344
2016-02-25 22:00:00+00:00,42777.0,22,3,0,0.7431123301158641
2016-02-25 23:00:00+00:00,37808.0,23,3,0,0.655748369288113
2016-02-26 00:00:00+00:00,36998.0,0,4,0,0.6415071118378255
2016-02-26 01:00:00+00:00,36944.0,1,4,0,0.640557694674473
2016-02-26 02:00:00+00:00,34746.0,2,4,0,0.601912899766162
2016-02-26 03:00:00+00:00,33678.0,3,4,0,0.5831355380909682
2016-02-26 04:00:00+00:00,32760.0,4,4,0,0.5669954463139758
2016-02-26 05:00:00+00:00,34284.0,5,4,0,0.5937901084797018
2016-02-26 06:00:00+00:00,41444.0,6,4,0,0.7196757916205144
2016-02-26 07:00:00+00:00,47590.0,7,4,0,0.8277335302494857
2016-02-26 08:00:00+00:00,49490.0,8,4,0,0.8611389489600366
2016-02-26 09:00:00+00:00,50315.0,9,4,0,0.8756439334001441
2016-02-26 10:00:00+00:00,50214.0,10,4,0,0.8738681716686886
2016-02-26 11:00:00+00:00,50265.0,11,4,0,0.874764843434077
2016-02-26 12:00:00+00:00,50116.0,12,4,0,0.872145155335197
2016-02-26 13:00:00+00:00,49207.0,13,4,0,0.8561632997520966
2016-02-26 14:00:00+00:00,48497.0,14,4,0,0.8436802222339435
2016-02-26 15:00:00+00:00,48092.0,15,4,0,0.8365595935087997
2016-02-26 16:00:00+00:00,49414.0,16,4,0,0.8598027322116145
2016-02-26 17:00:00+00:00,51666.0,17,4,0,0.899396944283278
2016-02-26 18:00:00+00:00,53086.0,18,4,0,0.9243630993195844
2016-02-26 19:00:00+00:00,50905.0,19,4,0,0.8860171949997363
2016-02-26 20:00:00+00:00,47886.0,20,4,0,0.8329377428486031
2016-02-26 21:00:00+00:00,44474.0,21,4,0,0.7729486435641824
2016-02-26 22:00:00+00:00,40826.0,22,4,0,0.7088102396399247
2016-02-26 23:00:00+00:00,37474.0,23,4,0,0.6498760483147845
2016-02-27 00:00:00+00:00,36722.0,0,5,1,0.6366545352251349
2016-02-27 01:00:00+00:00,35371.0,1,5,1,0.6129015243420012
2016-02-27 02:00:00+00:00,33591.0,2,5,1,0.5816059215500115
2016-02-27 03:00:00+00:00,32141.0,3,5,1,0.5561123125340648
2016-02-27 04:00:00+00:00,30750.0,4,5,1,0.5316560296780772
2016-02-27 05:00:00+00:00,31128.0,5,5,1,0.5383019498215448
2016-02-27 06:00:00+00:00,34372.0,6,5,1,0.59533730681998
2016-02-27 07:00:00+00:00,38462.0,7,5,1,0.667246866044271
2016-02-27 08:00:00+00:00,42355.0,8,5,1,0.7356928108022575
2016-02-27 09:00:00+00:00,44897.0,9,5,1,0.7803857446771103
2016-02-27 10:00:00+00:00,45152.0,10,5,1,0.7848691035040526
2016-02-27 11:00:00+00:00,45188.0,11,5,1,0.7855020482796209
2016-02-27 12:00:00+00:00,45028.0,12,5,1,0.7826889603882061
2016-02-27 13:00:00+00:00,44254.0,13,5,1,0.769080647713487
2016-02-27 14:00:00+00:00,43920.0,14,5,1,0.7632083267401586
2016-02-27 15:00:00+00:00,43832.0,15,5,1,0.7616611283998804
2016-02-27 16:00:00+00:00,44821.0,16,5,1,0.7790495279286882
2016-02-27 17:00:00+00:00,47941.0,17,5,1,0.8339047418112769
2016-02-27 18:00:00+00:00,49788.0,18,5,1,0.8663783251577967
2016-02-27 19:00:00+00:00,47680.0,19,5,1,0.8293158921884065
2016-02-27 20:00:00+00:00,44672.0,20,5,1,0.7764298398298082
2016-02-27 21:00:00+00:00,41802.0,21,5,1,0.7259700757775551
2016-02-27 22:00:00+00:00,38940.0,22,5,1,0.6756509661198727
2016-02-27 23:00:00+00:00,36317.0,23,5,1,0.6295339064999912
2016-02-28 00:00:00+00:00,35619.0,0,6,1,0.6172618105736941
2016-02-28 01:00:00+00:00,34368.0,1,6,1,0.5952669796226946
2016-02-28 02:00:00+00:00,32876.0,2,6,1,0.5690349350352515
2016-02-28 03:00:00+00:00,31585.0,3,6,1,0.5463368321113983
2016-02-28 04:00:00+00:00,30513.0,4,6,1,0.527489143238919
2016-02-28 05:00:00+00:00,30496.0,5,6,1,0.5271902526504563
2016-02-28 06:00:00+00:00,31802.0,6,6,1,0.5501520825641296
2016-02-28 07:00:00+00:00,33645.0,7,6,1,0.582555338713364
2016-02-28 08:00:00+00:00,38236.0,8,6,1,0.6632733793976475
2016-02-28 09:00:00+00:00,41071.0,9,6,1,0.7131177804736537
2016-02-28 10:00:00+00:00,42250.0,10,6,1,0.7338467218735165
2016-02-28 11:00:00+00:00,42505.0,11,6,1,0.7383300807004589
2016-02-28 12:00:00+00:00,43530.0,12,6,1,0.756351425004835
2016-02-28 13:00:00+00:00,43568.0,13,6,1,0.757019533379046
2016-02-28 14:00:00+00:00,43190.0,14,6,1,0.7503736132355785
2016-02-28 15:00:00+00:00,43321.0,15,6,1,0.7526768289466744
2016-02-28 16:00:00+00:00,44424.0,16,6,1,0.7720695535981152
2016-02-28 17:00:00+00:00,47196.0,17,6,1,0.8208063013168768
2016-02-28 18:00:00+00:00,49940.0,18,6,1,0.8690507586546408
2016-02-28 19:00:00+00:00,48482.0,19,6,1,0.8434164952441233
2016-02-28 20:00:00+00:00,45932.0,20,6,1,0.7985829069746998
2016-02-28 21:00:00+00:00,42516.0,21,6,1,0.7385234804929937
2016-02-28 22:00:00+00:00,39021.0,22,6,1,0.6770750918649014
2016-02-28 23:00:00+00:00,35205.0,23,6,1,0.6099829456546583
2016-02-29 00:00:00+00:00,34430.0,0,0,0,0.5963570511806178
2016-02-29 01:00:00+00:00,34224.0,1,0,0,0.5927352005204213
2016-02-29 02:00:00+00:00,33375.0,2,0,0,0.5778082528966014
2016-02-29 03:00:00+00:00,32432.0,3,0,0,0.5612286161365754
2016-02-29 04:00:00+00:00,31818.0,4,0,0,0.5504333913532711
2016-02-29 05:00:00+00:00,33950.0,5,0,0,0.5879177875063734
2016-02-29 06:00:00+00:00,40914.0,6,0,0,0.7103574379802029
2016-02-29 07:00:00+00:00,47246.0,7,0,0,0.8216853912829439
2016-02-29 08:00:00+00:00,49126.0,8,0,0,0.8547391740070679
2016-02-29 09:00:00+00:00,50030.0,9,0,0,0.8706331205935616
2016-02-29 10:00:00+00:00,50108.0,10,0,0,0.8720045009406263
2016-02-29 11:00:00+00:00,50340.0,11,0,0,0.8760834783831777
2016-02-29 12:00:00+00:00,50352.0,12,0,0,0.8762944599750339
2016-02-29 13:00:00+00:00,49606.0,13,0,0,0.8631784376813123
2016-02-29 14:00:00+00:00,49444.0,14,0,0,0.8603301861912548
2016-02-29 15:00:00+00:00,49456.0,15,0,0,0.860541167783111
2016-02-29 16:00:00+00:00,51076.0,16,0,0,0.8890236826836858
2016-02-29 17:00:00+00:00,52994.0,17,0,0,0.9227455737820208
2016-02-29 18:00:00+00:00,54082.0,18,0,0,0.9418745714436415
2016-02-29 19:00:00+00:00,52046.0,19,0,0,0.9060780280253882
2016-02-29 20:00:00+00:00,48988.0,20,0,0,0.8523128857007226
2016-02-29 21:00:00+00:00,44966.0,21,0,0,0.781598888830283
2016-02-29 22:00:00+00:00,39982.0,22,0,0,0.6939712010127116
2016-02-29 23:00:00+00:00,35946.0,23,0,0,0.6230110589517731
2016-03-01 00:00:00+00:00,35136.0,0,1,0,0.6087698015014856
2016-03-01 01:00:00+00:00,33553.0,1,1,0,0.5809378131758004
2016-03-01 02:00:00+00:00,32392.0,2,1,0,0.5605253441637217
2016-03-01 03:00:00+00:00,31212.0,3,1,0,0.5397788209645376
2016-03-01 04:00:00+00:00,30522.0,4,1,0,0.5276473794328111
2016-03-01 05:00:00+00:00,31848.0,5,1,0,0.5509608453329113
2016-03-01 06:00:00+00:00,39170.0,6,1,0,0.6796947799637815
2016-03-01 07:00:00+00:00,45582.0,7,1,0,0.7924292772122299
2016-03-01 08:00:00+00:00,47688.0,8,1,0,0.8294565465829773
2016-03-01 09:00:00+00:00,48982.0,9,1,0,0.8522073949047946
2016-03-01 10:00:00+00:00,49408.0,10,1,0,0.8596972414156865
2016-03-01 11:00:00+00:00,49128.0,11,1,0,0.8547743376057105
2016-03-01 12:00:00+00:00,48774.0,12,1,0,0.8485503806459553
2016-03-01 13:00:00+00:00,47708.0,13,1,0,0.8298081825694041
2016-03-01 14:00:00+00:00,46727.0,14,1,0,0.8125604374351671
2016-03-01 15:00:00+00:00,46790.0,15,1,0,0.8136680907924116
2016-03-01 16:00:00+00:00,47990.0,16,1,0,0.8347662499780227
2016-03-01 17:00:00+00:00,50260.0,17,1,0,0.8746769344374703
2016-03-01 18:00:00+00:00,53038.0,18,1,0,0.9235191729521599
2016-03-01 19:00:00+00:00,52036.0,19,1,0,0.9059022100321746
2016-03-01 20:00:00+00:00,48352.0,20,1,0,0.8411308613323487
2016-03-01 21:00:00+00:00,43650.0,21,1,0,0.7584612409233961
2016-03-01 22:00:00+00:00,39594.0,22,1,0,0.6871494628760307
2016-03-01 23:00:00+00:00,34743.0,23,1,0,0.6018601543681981
2016-03-02 00:00:00+00:00,33900.0,0,2,0,0.5870386975403062
2016-03-02 01:00:00+00:00,33696.0,1,2,0,0.5834520104787524
2016-03-02 02:00:00+00:00,32420.0,2,2,0,0.5610176345447193
2016-03-02 03:00:00+00:00,31768.0,3,2,0,0.549554301387204
2016-03-02 04:00:00+00:00,31574.0,4,2,0,0.5461434323188635
2016-03-02 05:00:00+00:00,32784.0,5,2,0,0.567417409497688
2016-03-02 06:00:00+00:00,39930.0,6,2,0,0.6930569474480018
2016-03-02 07:00:00+00:00,45880.0,7,2,0,0.7976686534099899
2016-03-02 08:00:00+00:00,47370.0,8,2,0,0.8238655343987904
2016-03-02 09:00:00+00:00,49327.0,9,2,0,0.8582731156706578
2016-03-02 10:00:00+00:00,50116.0,10,2,0,0.872145155335197
2016-03-02 11:00:00+00:00,50200.0,11,2,0,0.8736220264781898
2016-03-02 12:00:00+00:00,49922.0,12,2,0,0.8687342862668566
2016-03-02 13:00:00+00:00,49370.0,13,2,0,0.8590291330414754
2016-03-02 14:00:00+00:00,49136.0,14,2,0,0.8549149920002813
2016-03-02 15:00:00+00:00,49295.0,15,2,0,0.8577104980923748
2016-03-02 16:00:00+00:00,50492.0,16,2,0,0.8787559118800218
2016-03-02 17:00:00+00:00,51688.0,17,2,0,0.8997837438683475
2016-03-02 18:00:00+00:00,53684.0,18,2,0,0.9348770153137472
2016-03-02 19:00:00+00:00,51474.0,19,2,0,0.8960212388135802
2016-03-02 20:00:00+00:00,48562.0,20,2,0,0.8448230391898307
2016-03-02 21:00:00+00:00,44247.0,21,2,0,0.7689575751182376
2016-03-02 22:00:00+00:00,39744.0,22,2,0,0.6897867327742321
2016-03-02 23:00:00+00:00,35363.0,23,2,0,0.6127608699474304
2016-03-03 00:00:00+00:00,34735.0,0,3,0,0.6017194999736273
2016-03-03 01:00:00+00:00,33926.0,1,3,0,0.5874958243226612
2016-03-03 02:00:00+00:00,32986.0,2,3,0,0.5709689329605991
2016-03-03 03:00:00+00:00,32514.0,3,3,0,0.5626703236809255
2016-03-03 04:00:00+00:00,31853.0,4,3,0,0.551048754329518
2016-03-03 05:00:00+00:00,33278.0,5,3,0,0.5761028183624312
2016-03-03 06:00:00+00:00,40220.0,6,3,0,0.6981556692511912
2016-03-03 07:00:00+00:00,46094.0,7,3,0,0.8014311584647573
2016-03-03 08:00:00+00:00,47432.0,8,3,0,0.8249556059567136
2016-03-03 09:00:00+00:00,48361.0,9,3,0,0.8412890975262408
2016-03-03 10:00:00+00:00,48525.0,10,3,0,0.844172512614941
2016-03-03 11:00:00+00:00,48483.0,11,3,0,0.8434340770434446
2016-03-03 12:00:00+00:00,48652.0,12,3,0,0.8464054011287515
2016-03-03 13:00:00+00:00,48590.0,13,3,0,0.8453153295708283
2016-03-03 14:00:00+00:00,48639.0,14,3,0,0.846176837737574
2016-03-03 15:00:00+00:00,48918.0,15,3,0,0.8510821597482287
2016-03-03 16:00:00+00:00,50413.0,16,3,0,0.8773669497336357
2016-03-03 17:00:00+00:00,52184.0,17,3,0,0.9085043163317333
2016-03-03 18:00:00+00:00,53908.0,18,3,0,0.9388153383617279
2016-03-03 19:00:00+00:00,51740.0,19,3,0,0.9006979974330573
2016-03-03 20:00:00+00:00,48535.0,20,3,0,0.8443483306081544
2016-03-03 21:00:00+00:00,44680.0,21,3,0,0.776570494224379
2016-03-03 22:00:00+00:00,40486.0,22,3,0,0.7028324278706682
2016-03-03 23:00:00+00:00,36098.0,23,3,0,0.6256834924486172
2016-03-04 00:00:00+00:00,34936.0,0,4,0,0.6052534416372172
2016-03-04 01:00:00+00:00,34204.0,1,4,0,0.5923835645339944
2016-03-04 02:00:00+00:00,33024.0,2,4,0,0.5716370413348102
2016-03-04 03:00:00+00:00,32200.0,3,4,0,0.5571496386940239
2016-03-04 04:00:00+00:00,31501.0,4,4,0,0.5448599609684055
2016-03-04 05:00:00+00:00,33438.0,5,4,0,0.578915906253846
2016-03-04 06:00:00+00:00,40060.0,6,4,0,0.6953425813597763
2016-03-04 07:00:00+00:00,46057.0,7,4,0,0.8007806318898676
2016-03-04 08:00:00+00:00,47500.0,8,4,0,0.8261511683105649
2016-03-04 09:00:00+00:00,48471.0,9,4,0,0.8432230954515885
2016-03-04 10:00:00+00:00,48701.0,10,4,0,0.8472669092954973
2016-03-04 11:00:00+00:00,49304.0,11,4,0,0.8578687342862669
2016-03-04 12:00:00+00:00,49310.0,12,4,0,0.8579742250821949
2016-03-04 13:00:00+00:00,48532.0,13,4,0,0.8442955852101904
2016-03-04 14:00:00+00:00,47990.0,14,4,0,0.8347662499780227
2016-03-04 15:00:00+00:00,47614.0,15,4,0,0.8281554934331979
2016-03-04 16:00:00+00:00,49000.0,16,4,0,0.8525238672925787
2016-03-04 17:00:00+00:00,50591.0,17,4,0,0.8804965100128347
2016-03-04 18:00:00+00:00,52548.0,18,4,0,0.9149040912847021
2016-03-04 19:00:00+00:00,50430.0,19,4,0,0.8776658403220986
2016-03-04 20:00:00+00:00,47300.0,20,4,0,0.8226348084462964
2016-03-04 21:00:00+00:00,43748.0,21,4,0,0.7601842572568877
2016-03-04 22:00:00+00:00,40465.0,22,4,0,0.7024632100849201
2016-03-04 23:00:00+00:00,36700.0,23,4,0,0.6362677356400654
2016-03-05 00:00:00+00:00,35990.0,0,5,1,0.6237846581219122
2016-03-05 01:00:00+00:00,34643.0,1,5,1,0.6001019744360638
2016-03-05 02:00:00+00:00,33152.0,2,5,1,0.573887511647942
2016-03-05 03:00:00+00:00,32064.0,3,5,1,0.5547585139863214
2016-03-05 04:00:00+00:00,31182.0,4,5,1,0.5392513669848973
2016-03-05 05:00:00+00:00,31590.0,5,5,1,0.546424741108005
2016-03-05 06:00:00+00:00,34997.0,6,5,1,0.606325931395819
2016-03-05 07:00:00+00:00,38100.0,7,5,1,0.660882254689945
2016-03-05 08:00:00+00:00,41844.0,8,5,1,0.7267085113490515
2016-03-05 09:00:00+00:00,44510.0,9,5,1,0.7735815883397507
2016-03-05 10:00:00+00:00,45184.0,10,5,1,0.7854317210823356
2016-03-05 11:00:00+00:00,45302.0,11,5,1,0.7875063734022539
2016-03-05 12:00:00+00:00,45110.0,12,5,1,0.7841306679325563
2016-03-05 13:00:00+00:00,44304.0,13,5,1,0.7699597376795542
2016-03-05 14:00:00+00:00,43486.0,14,5,1,0.7555778258346959
2016-03-05 15:00:00+00:00,43146.0,15,5,1,0.7496000140654394
2016-03-05 16:00:00+00:00,43670.0,16,5,1,0.7588128769098229
2016-03-05 17:00:00+00:00,46090.0,17,5,1,0.8013608312674719
2016-03-05 18:00:00+00:00,49072.0,18,5,1,0.8537897568437154
2016-03-05 19:00:00+00:00,47206.0,19,5,1,0.8209821193100902
2016-03-05 20:00:00+00:00,44430.0,20,5,1,0.7721750443940433
2016-03-05 21:00:00+00:00,41823.0,21,5,1,0.7263392935633033
2016-03-05 22:00:00+00:00,39204.0,22,5,1,0.6802925611407071
2016-03-05 23:00:00+00:00,36505.0,23,5,1,0.6328392847724036
2016-03-06 00:00:00+00:00,35982.0,0,6,1,0.6236440037273414
2016-03-06 01:00:00+00:00,34558.0,1,6,1,0.5986075214937496
2016-03-06 02:00:00+00:00,33270.0,2,6,1,0.5759621639678605
2016-03-06 03:00:00+00:00,31670.0,3,6,1,0.5478312850537124
2016-03-06 04:00:00+00:00,30680.0,4,6,1,0.5304253037255833
2016-03-06 05:00:00+00:00,30572.0,5,6,1,0.5285264693988783
2016-03-06 06:00:00+00:00,32042.0,6,6,1,0.5543717144012518
2016-03-06 07:00:00+00:00,34392.0,7,6,1,0.5956889428064068
2016-03-06 08:00:00+00:00,38486.0,8,6,1,0.6676688292279832
2016-03-06 09:00:00+00:00,41566.0,9,6,1,0.7218207711377183
2016-03-06 10:00:00+00:00,43221.0,10,6,1,0.7509186490145402
2016-03-06 11:00:00+00:00,44023.0,11,6,1,0.7650192520702569
2016-03-06 12:00:00+00:00,44630.0,12,6,1,0.7756914042583118
2016-03-06 13:00:00+00:00,44146.0,13,6,1,0.767181813386782
2016-03-06 14:00:00+00:00,43892.0,14,6,1,0.762716036359161
2016-03-06 15:00:00+00:00,44019.0,15,6,1,0.7649489248729715
2016-03-06 16:00:00+00:00,44816.0,16,6,1,0.7789616189320815
2016-03-06 17:00:00+00:00,46170.0,17,6,1,0.8027673752131793
2016-03-06 18:00:00+00:00,48664.0,18,6,1,0.8466163827206076
2016-03-06 19:00:00+00:00,47789.0,19,6,1,0.8312323083144328
2016-03-06 20:00:00+00:00,45394.0,20,6,1,0.7891238989398175
2016-03-06 21:00:00+00:00,42544.0,21,6,1,0.7390157708739913
2016-03-06 22:00:00+00:00,39098.0,22,6,1,0.6784288904126449
2016-03-06 23:00:00+00:00,35383.0,23,6,1,0.6131125059338572
2016-03-07 00:00:00+00:00,34592.0,0,0,0,0.5992053026706753
2016-03-07 01:00:00+00:00,33767.0,1,0,0,0.5847003182305677
2016-03-07 02:00:00+00:00,32664.0,2,0,0,0.5653075935791269
2016-03-07 03:00:00+00:00,31718.0,3,0,0,0.5486752114211368
2016-03-07 04:00:00+00:00,31262.0,4,0,0,0.5406579109306047
2016-03-07 05:00:00+00:00,33031.0,5,0,0,0.5717601139300597
2016-03-07 06:00:00+00:00,40292.0,6,0,0,0.6994215588023278
2016-03-07 07:00:00+00:00,45578.0,7,0,0,0.7923589500149445
2016-03-07 08:00:00+00:00,48516.0,8,0,0,0.844014276421049
2016-03-07 09:00:00+00:00,49651.0,9,0,0,0.8639696186507727
2016-03-07 10:00:00+00:00,49330.0,10,0,0,0.8583258610686217
2016-03-07 11:00:00+00:00,49322.0,11,0,0,0.8581852066740511
2016-03-07 12:00:00+00:00,49468.0,12,0,0,0.860752149374967
2016-03-07 13:00:00+00:00,49025.0,13,0,0,0.8529634122756122
2016-03-07 14:00:00+00:00,48420.0,14,0,0,0.8423264236862
2016-03-07 15:00:00+00:00,48115.0,15,0,0,0.8369639748931905
2016-03-07 16:00:00+00:00,50005.0,16,0,0,0.870193575610528
2016-03-07 17:00:00+00:00,51574.0,17,0,0,0.8977794187457144
2016-03-07 18:00:00+00:00,54362.0,18,0,0,0.9467974752536175
2016-03-07 19:00:00+00:00,52978.0,19,0,0,0.9224642649928794
2016-03-07 20:00:00+00:00,49606.0,20,0,0,0.8631784376813123
2016-03-07 21:00:00+00:00,45716.0,21,0,0,0.7947852383212898
2016-03-07 22:00:00+00:00,41294.0,22,0,0,0.7170385217223131
2016-03-07 23:00:00+00:00,37350.0,23,0,0,0.647695905198938
2016-03-08 00:00:00+00:00,36414.0,0,1,0,0.6312393410341615
2016-03-08 01:00:00+00:00,35442.0,1,1,0,0.6141498320938165
2016-03-08 02:00:00+00:00,34575.0,2,1,0,0.5989064120822125
2016-03-08 03:00:00+00:00,33656.0,3,1,0,0.5827487385058987
2016-03-08 04:00:00+00:00,33272.0,4,1,0,0.5759973275665031
2016-03-08 05:00:00+00:00,34731.0,5,1,0,0.6016491727763419
2016-03-08 06:00:00+00:00,40955.0,6,1,0,0.7110782917523779
2016-03-08 07:00:00+00:00,47236.0,7,1,0,0.8215095732897305
2016-03-08 08:00:00+00:00,49192.0,8,1,0,0.8558995727622765
2016-03-08 09:00:00+00:00,50632.0,9,1,0,0.8812173637850098
2016-03-08 10:00:00+00:00,50168.0,10,1,0,0.8730594088999069
2016-03-08 11:00:00+00:00,49948.0,11,1,0,0.8691914130492114
2016-03-08 12:00:00+00:00,49950.0,12,1,0,0.8692265766478542
2016-03-08 13:00:00+00:00,49220.0,13,1,0,0.8563918631432741
2016-03-08 14:00:00+00:00,49614.0,14,1,0,0.8633190920758831
2016-03-08 15:00:00+00:00,49792.0,15,1,0,0.8664486523550821
2016-03-08 16:00:00+00:00,51310.0,16,1,0,0.89313782372488
2016-03-08 17:00:00+00:00,52336.0,17,1,0,0.9111767498285774
2016-03-08 18:00:00+00:00,54250.0,18,1,0,0.9448283137296271
2016-03-08 19:00:00+00:00,52292.0,19,1,0,0.9104031506584384
2016-03-08 20:00:00+00:00,49095.0,20,1,0,0.8541941382281063
2016-03-08 21:00:00+00:00,45067.0,21,1,0,0.7833746505617385
